,Retailer,Retailer ID,Invoice Date,Region,State_name,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,State
212,Kohl's,1189833,17-02-2021 00:00,West,California,San Francisco,Men's Street Footwear,35,700,245000,98000,0.4,Outlet,CO
213,Kohl's,1189833,18-02-2021 00:00,West,California,San Francisco,Men's Athletic Footwear,45,700,315000,78750,0.25,Outlet,NY
214,Kohl's,1189833,09-03-2021 00:00,West,California,San Francisco,Women's Street Footwear,45,700,315000,126000,0.4,Outlet,CO
215,Kohl's,1189833,10-03-2021 00:00,West,California,San Francisco,Women's Athletic Footwear,45,550,247500,86625,0.35,Outlet,NY
216,Kohl's,1189833,11-03-2021 00:00,West,California,Los Angeles,Men's Apparel,50,500,250000,137500,0.55,Outlet,NY
217,Kohl's,1189833,12-03-2021 00:00,West,California,Los Angeles,Women's Apparel,45,700,315000,63000,0.2,Outlet,CO
218,Kohl's,1189833,13-03-2021 00:00,West,California,Los Angeles,Men's Street Footwear,35,750,262500,105000,0.4,Outlet,NY
219,Kohl's,1189833,14-03-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,45,650,292500,73125,0.25,Outlet,CO
220,Kohl's,1189833,15-03-2021 00:00,West,California,Los Angeles,Women's Street Footwear,45,675,303750,121500,0.4,Outlet,NY
221,Kohl's,1189833,16-03-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,45,525,236250,82687.5,0.35,Outlet,NY
222,Kohl's,1189833,17-03-2021 00:00,West,California,Los Angeles,Men's Apparel,50,450,225000,123750,0.55,Outlet,CO
223,Kohl's,1189833,18-03-2021 00:00,West,California,Los Angeles,Women's Apparel,45,650,292500,58500,0.2,Outlet,NY
224,Kohl's,1189833,19-03-2021 00:00,West,California,Los Angeles,Men's Street Footwear,35,800,280000,112000,0.4,Outlet,CO
225,Kohl's,1189833,20-03-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,45,650,292500,73125,0.25,Outlet,NY
226,Kohl's,1189833,21-03-2021 00:00,West,California,Los Angeles,Women's Street Footwear,45,650,292500,117000,0.4,Outlet,CO
227,Kohl's,1189833,22-03-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,45,550,247500,86625,0.35,Outlet,CO
228,Kohl's,1189833,23-03-2021 00:00,West,California,Los Angeles,Men's Apparel,50,425,212500,116875,0.55,Outlet,CO
229,Kohl's,1189833,06-04-2021 00:00,West,California,Los Angeles,Women's Apparel,45,625,281250,56250,0.2,Outlet,CO
230,Kohl's,1189833,07-04-2021 00:00,West,California,Los Angeles,Men's Street Footwear,45,800,360000,144000,0.4,Outlet,CO
231,Kohl's,1189833,08-04-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,50,600,300000,75000,0.25,Outlet,CO
232,Kohl's,1189833,09-04-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,625,312500,125000,0.4,Outlet,CO
233,Kohl's,1189833,10-04-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,45,525,236250,82687.5,0.35,Outlet,CO
234,Kohl's,1189833,11-04-2021 00:00,West,California,Los Angeles,Men's Apparel,50,425,212500,116875,0.55,Outlet,CO
235,Kohl's,1189833,12-04-2021 00:00,West,California,Los Angeles,Women's Apparel,65,600,390000,78000,0.2,Outlet,CO
236,Kohl's,1189833,13-04-2021 00:00,West,California,Los Angeles,Men's Street Footwear,45,800,360000,144000,0.4,Outlet,CO
237,Kohl's,1189833,14-04-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,50,650,325000,81250,0.25,Outlet,CO
238,Kohl's,1189833,15-04-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,650,325000,130000,0.4,Outlet,CO
239,Kohl's,1189833,16-04-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,45,550,247500,86625,0.35,Outlet,CO
240,Kohl's,1189833,17-04-2021 00:00,West,California,Los Angeles,Men's Apparel,50,450,225000,123750,0.55,Outlet,CO
241,Kohl's,1189833,18-04-2021 00:00,West,California,Los Angeles,Women's Apparel,65,625,406250,81250,0.2,Outlet,CO
242,Kohl's,1189833,19-04-2021 00:00,West,California,Los Angeles,Men's Street Footwear,45,900,405000,162000,0.4,Outlet,CO
243,Kohl's,1189833,20-04-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,50,750,375000,93750,0.25,Outlet,CO
244,Kohl's,1189833,21-04-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,750,375000,150000,0.4,Outlet,CO
245,Kohl's,1189833,22-04-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,45,625,281250,98437.5,0.35,Outlet,CO
246,Kohl's,1189833,23-04-2021 00:00,West,California,Los Angeles,Men's Apparel,50,500,250000,137500,0.55,Outlet,CO
247,Kohl's,1189833,24-04-2021 00:00,West,California,Los Angeles,Women's Apparel,65,800,520000,104000,0.2,Outlet,CO
248,Kohl's,1189833,25-04-2021 00:00,West,California,Los Angeles,Men's Street Footwear,45,950,427500,171000,0.4,Outlet,CO
249,Kohl's,1189833,26-04-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,50,800,400000,100000,0.25,Outlet,CO
250,Kohl's,1189833,27-04-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,750,375000,150000,0.4,Outlet,CO
251,Kohl's,1189833,28-04-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,45,650,292500,102375,0.35,Outlet,CO
252,Kohl's,1189833,29-04-2021 00:00,West,California,Los Angeles,Men's Apparel,50,700,350000,192500,0.55,Outlet,CO
253,Kohl's,1189833,30-04-2021 00:00,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet,CO
254,Kohl's,1189833,01-05-2021 00:00,West,California,Los Angeles,Men's Street Footwear,50,900,450000,180000,0.4,Outlet,CO
255,Kohl's,1189833,02-05-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,55,850,467500,116875,0.25,Outlet,CO
256,Kohl's,1189833,03-05-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,725,362500,145000,0.4,Outlet,CO
257,Kohl's,1189833,04-05-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,50,675,337500,118125,0.35,Outlet,CO
258,Kohl's,1189833,05-05-2021 00:00,West,California,Los Angeles,Men's Apparel,60,675,405000,222750,0.55,Outlet,CO
259,Kohl's,1189833,06-05-2021 00:00,West,California,Los Angeles,Women's Apparel,65,650,422500,84500,0.2,Outlet,FL
260,Kohl's,1189833,07-05-2021 00:00,West,California,Los Angeles,Men's Street Footwear,50,850,425000,170000,0.4,Outlet,FL
261,Kohl's,1189833,08-05-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,55,850,467500,116875,0.25,Outlet,FL
262,Kohl's,1189833,09-05-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,700,350000,140000,0.4,Outlet,FL
263,Kohl's,1189833,10-05-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,50,650,325000,113750,0.35,Outlet,FL
264,Kohl's,1189833,11-05-2021 00:00,West,California,Los Angeles,Men's Apparel,60,650,390000,214500,0.55,Outlet,FL
265,Kohl's,1189833,12-05-2021 00:00,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet,CO
266,Kohl's,1189833,13-05-2021 00:00,West,California,Los Angeles,Men's Street Footwear,50,800,400000,160000,0.4,Outlet,FL
267,Kohl's,1189833,14-05-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,55,800,440000,110000,0.25,Outlet,FL
268,Kohl's,1189833,15-05-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,650,325000,130000,0.4,Outlet,FL
269,Kohl's,1189833,16-05-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,50,625,312500,109375,0.35,Outlet,FL
270,Kohl's,1189833,17-05-2021 00:00,West,California,Los Angeles,Men's Apparel,60,600,360000,198000,0.55,Outlet,FL
271,Kohl's,1189833,18-05-2021 00:00,West,California,Los Angeles,Women's Apparel,65,650,422500,84500,0.2,Outlet,FL
272,Kohl's,1189833,19-05-2021 00:00,West,California,Los Angeles,Men's Street Footwear,50,825,412500,165000,0.4,Outlet,CO
273,Kohl's,1189833,20-05-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,55,825,453750,113437.5,0.25,Outlet,CO
274,Kohl's,1189833,21-05-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,675,337500,135000,0.4,Outlet,CO
275,Kohl's,1189833,22-05-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,50,650,325000,113750,0.35,Outlet,CO
276,Kohl's,1189833,23-05-2021 00:00,West,California,Los Angeles,Men's Apparel,60,600,360000,198000,0.55,Outlet,CO
277,Kohl's,1189833,24-05-2021 00:00,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet,CO
278,Kohl's,1189833,25-05-2021 00:00,West,California,Los Angeles,Men's Street Footwear,50,900,450000,180000,0.4,Outlet,CO
279,Kohl's,1189833,26-05-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,55,900,495000,123750,0.25,Outlet,CO
280,Kohl's,1189833,27-05-2021 00:00,West,California,Los Angeles,Women's Street Footwear,50,700,350000,140000,0.4,Outlet,CO
281,Kohl's,1189833,28-05-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,50,700,350000,122500,0.35,Outlet,CO
282,Kohl's,1189833,29-05-2021 00:00,West,California,Los Angeles,Men's Apparel,60,625,375000,206250,0.55,Outlet,WA
283,Kohl's,1189833,30-05-2021 00:00,West,California,Los Angeles,Women's Apparel,65,725,471250,94250,0.2,Outlet,WA
284,Foot Locker,1185732,31-05-2021 00:00,West,California,Los Angeles,Men's Street Footwear,45,475,213750,85500,0.4,Outlet,WA
285,Foot Locker,1185732,01-06-2021 00:00,West,California,Los Angeles,Men's Athletic Footwear,45,275,123750,43312.5,0.35,Outlet,WA
286,Foot Locker,1185732,02-06-2021 00:00,West,California,Los Angeles,Women's Street Footwear,35,275,96250,33687.5,0.35,Outlet,WA
287,Foot Locker,1185732,03-06-2021 00:00,West,California,Los Angeles,Women's Athletic Footwear,40,125,50000,20000,0.4,Outlet,WA
288,Foot Locker,1185732,04-06-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,55,175,96250,33687.5,0.35,Outlet,WA
289,Foot Locker,1185732,05-06-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,0.5,Outlet,WA
290,Foot Locker,1185732,06-06-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,45,525,236250,94500,0.4,Outlet,WA
291,Foot Locker,1185732,07-06-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,175,78750,27562.5,0.35,Outlet,WA
292,Foot Locker,1185732,08-06-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,35,225,78750,27562.5,0.35,Outlet,WA
293,Foot Locker,1185732,09-06-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,100,40000,16000,0.4,Outlet,WA
294,Foot Locker,1185732,10-06-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,55,175,96250,33687.5,0.35,Outlet,WA
295,Foot Locker,1185732,11-06-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,0.5,Outlet,WA
296,Foot Locker,1185732,12-06-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,495,247500,99000,0.4,Outlet,WA
297,Foot Locker,1185732,13-06-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,200,100000,35000,0.35,Outlet,WA
298,Foot Locker,1185732,14-06-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,225,90000,31500,0.35,Outlet,WA
299,Foot Locker,1185732,15-06-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500,0.4,Outlet,WA
300,Foot Locker,1185732,16-06-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet,WA
301,Foot Locker,1185732,17-06-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,50,225,112500,56250,0.5,Outlet,WA
302,Foot Locker,1185732,18-06-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,450,225000,90000,0.4,Outlet,WA
303,Foot Locker,1185732,19-06-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,150,75000,26250,0.35,Outlet,WA
304,Foot Locker,1185732,20-06-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,150,60000,21000,0.35,Outlet,WA
305,Foot Locker,1185732,21-06-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500,0.4,Outlet,WA
306,Foot Locker,1185732,22-06-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,60,100,60000,21000,0.35,Outlet,WA
307,Foot Locker,1185732,23-06-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,50,225,112500,56250,0.5,Outlet,WA
308,Foot Locker,1185732,24-06-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,60,495,297000,118800,0.4,Outlet,WA
309,Foot Locker,1185732,25-06-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,55,200,110000,38500,0.35,Outlet,WA
310,Foot Locker,1185732,26-06-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,50,175,87500,30625,0.35,Outlet,WA
311,Foot Locker,1185732,27-06-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,100,50000,20000,0.4,Outlet,WA
312,Foot Locker,1185732,28-06-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet,WA
313,Foot Locker,1185732,29-06-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,65,250,162500,81250,0.5,Outlet,WA
314,Foot Locker,1185732,30-06-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,250000,100000,0.4,Outlet,WA
315,Foot Locker,1185732,01-07-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,250,112500,39375,0.35,Outlet,WA
316,Foot Locker,1185732,02-07-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,80000,28000,0.35,Outlet,WA
317,Foot Locker,1185732,03-07-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000,0.4,Outlet,WA
318,Foot Locker,1185732,04-07-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,50,175,87500,30625,0.35,Outlet,WA
319,Foot Locker,1185732,05-07-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,55,350,192500,96250,0.5,Outlet,WA
320,Foot Locker,1185732,06-07-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,575,287500,115000,0.4,Outlet,WA
321,Foot Locker,1185732,07-07-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,146250,51187.5,0.35,Outlet,WA
322,Foot Locker,1185732,08-07-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,100000,35000,0.35,Outlet,WA
323,Foot Locker,1185732,09-07-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,200,80000,32000,0.4,Outlet,WA
324,Foot Locker,1185732,10-07-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,50,225,112500,39375,0.35,Outlet,WA
325,Foot Locker,1185732,11-07-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,55,400,220000,110000,0.5,Outlet,WA
326,Foot Locker,1185732,12-07-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,550,275000,110000,0.4,Outlet,WA
327,Foot Locker,1185732,13-07-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,146250,51187.5,0.35,Outlet,WA
328,Foot Locker,1185732,14-07-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,100000,35000,0.35,Outlet,WA
329,Foot Locker,1185732,15-07-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,225,90000,36000,0.4,Outlet,WA
330,Foot Locker,1185732,16-07-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,50,200,100000,35000,0.35,Outlet,WA
331,Foot Locker,1185732,17-07-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,55,375,206250,103125,0.5,Outlet,WA
332,Foot Locker,1185732,18-07-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,250000,100000,0.4,Outlet,WA
333,Foot Locker,1185732,19-07-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,300,135000,47250,0.35,Outlet,WA
334,Foot Locker,1185732,20-07-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,80000,28000,0.35,Outlet,WA
335,Foot Locker,1185732,21-07-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000,0.4,Outlet,WA
336,Foot Locker,1185732,22-07-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,50,175,87500,30625,0.35,Outlet,WA
337,Foot Locker,1185732,23-07-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,55,250,137500,68750,0.5,Outlet,WA
338,Foot Locker,1185732,24-07-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,60,425,255000,102000,0.4,Outlet,WA
339,Foot Locker,1185732,25-07-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,125000,43750,0.35,Outlet,WA
340,Foot Locker,1185732,26-07-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,50,150,75000,26250,0.35,Outlet,WA
341,Foot Locker,1185732,27-07-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,125,62500,25000,0.4,Outlet,WA
342,Foot Locker,1185732,28-07-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet,WA
343,Foot Locker,1185732,29-07-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,65,250,162500,81250,0.5,Outlet,WA
344,Foot Locker,1185732,30-07-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,60,400,240000,96000,0.4,Outlet,WA
345,Foot Locker,1185732,31-07-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,125000,43750,0.35,Outlet,WA
346,Foot Locker,1185732,01-08-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,50,195,97500,34125,0.35,Outlet,WA
347,Foot Locker,1185732,02-08-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,175,87500,35000,0.4,Outlet,WA
348,Foot Locker,1185732,03-08-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,60,150,90000,31500,0.35,Outlet,WA
349,Foot Locker,1185732,04-08-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,65,250,162500,81250,0.5,Outlet,WA
350,Foot Locker,1185732,05-08-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,60,500,300000,120000,0.4,Outlet,WA
351,Foot Locker,1185732,06-08-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,300,150000,52500,0.35,Outlet,WA
352,Foot Locker,1185732,07-08-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,50,250,125000,43750,0.35,Outlet,WA
353,Foot Locker,1185732,08-08-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,200,100000,40000,0.4,Outlet,WA
354,Foot Locker,1185732,09-08-2021 00:00,Midwest,Illinois,Chicago,Men's Apparel,60,200,120000,42000,0.35,Outlet,WA
355,Foot Locker,1185732,10-08-2021 00:00,Midwest,Illinois,Chicago,Women's Apparel,65,300,195000,97500,0.5,Outlet,WA
356,Sports Direct,1197831,11-08-2021 00:00,Midwest,Illinois,Chicago,Men's Street Footwear,20,725,145000,43500,0.3,Outlet,WA
357,Sports Direct,1197831,12-08-2021 00:00,Midwest,Illinois,Chicago,Men's Athletic Footwear,30,725,217500,65250,0.3,Outlet,WA
358,Sports Direct,1197831,13-08-2021 00:00,Midwest,Illinois,Chicago,Women's Street Footwear,30,525,157500,47250,0.3,Outlet,WA
359,Sports Direct,1197831,14-08-2021 00:00,Midwest,Illinois,Chicago,Women's Athletic Footwear,35,525,183750,73500,0.4,Outlet,WA
360,Sports Direct,1197831,15-08-2021 00:00,South,Texas,Dallas,Men's Apparel,40,375,150000,37500,0.25,Outlet,WA
361,Sports Direct,1197831,16-08-2021 00:00,South,Texas,Dallas,Women's Apparel,35,525,183750,82687.5,0.45,Outlet,WA
362,Sports Direct,1197831,17-08-2021 00:00,South,Texas,Dallas,Men's Street Footwear,25,675,168750,50625,0.3,Outlet,WA
363,Sports Direct,1197831,18-08-2021 00:00,South,Texas,Dallas,Men's Athletic Footwear,35,650,227500,68250,0.3,Outlet,WA
364,Sports Direct,1197831,19-08-2021 00:00,South,Texas,Dallas,Women's Street Footwear,35,475,166250,49875,0.3,Outlet,WA
365,Sports Direct,1197831,20-08-2021 00:00,South,Texas,Dallas,Women's Athletic Footwear,35,425,148750,59500,0.4,Outlet,WA
366,Sports Direct,1197831,21-08-2021 00:00,South,Texas,Dallas,Men's Apparel,40,300,120000,30000,0.25,Outlet,WA
367,Sports Direct,1197831,22-08-2021 00:00,South,Texas,Dallas,Women's Apparel,35,500,175000,78750,0.45,Outlet,WA
